Product name,Product description,Product Price,Vendor,No.of Sales,Ratings/5,Category,Product link
Astroda - Astronomy HTML5 Template,"Flexible & Reliable Astronomy HTML5 TemplateThe astronomy HTML5 template provides a variety of tools for successful website development. Nowadays, having a well-developed website is the first step...",31,ZEMEZ,6,4.4,html5,https://www.templatemonster.com/website-templates/astroda-astronomy-html5-template-197206.html
EcoStore - Online Grocery Store & Organic Food HTML Website Template,"EcoStore - Online Grocery Store & Organic Food HTML Template: Build a fresh, eco-friendly store with seamless navigation and vibrant product displays. ",21,uiparadox,3,4.4,html5,https://www.templatemonster.com/website-templates/ecostore-online-grocery-store-amp-organic-food-html-website-template-469013.html
Corpix - Elevate Your Corporate Presence with Modern HTML Template,Elevate your corporate presence with our Corporate HTML Template. Perfect for consulting and business websites. Explore now! Stand out with professionalism.,19,uiparadox,17,4.4,html5,https://www.templatemonster.com/website-templates/corpix-elevate-your-corporate-presence-with-modern-html-template-351040.html
Clip & Cut - Barber shop and Hair Salon HTML Website Template,"Clip and Cut - Barbershop and Hair Salon HTML Template: Stylish, responsive design for modern barbershops, featuring booking, services showcase, and galleries.",17,uiparadox,4,4.4,html5,https://www.templatemonster.com/website-templates/clip-and-cut-barbershop-and-hair-salon-html-template-458492.html
Fix Roof— Roofing Installation & Repair Services HTML Template,"Fix Roof is a professional HTML5 template designed for roofing services, featuring responsive design, service showcases, project galleries, and contact forms to boost your business online. ",23,uiparadox,0,4.4,html5,https://www.templatemonster.com/website-templates/fix-roof-roofing-installation-amp-repair-services-html-template-520460.html
Buildex - Extensive Construction and Building Company HTML5 Website Template,"BUILDEX - Your ultimate HTML template for construction companies, architecture design firms, and building renovation projects.",16,uiparadox,8,4.4,html5,https://www.templatemonster.com/website-templates/buildex-extensive-construction-and-building-company-html5-website-template-408512.html
Power Up - Health & Fitness Dietary Supplement Product HTML Template,"Power Up - Health & Fitness Supplement Product HTML Template offers a sleek, responsive design to showcase and sell fitness supplements effectively. ",19,uiparadox,1,4.4,html5,https://www.templatemonster.com/website-templates/power-up-health-amp-fitness-dietary-supplement-product-html-template-472016.html
Etaxi - Taxi Company Responsive Website Template,Get more sales and potential clients with this taxi company responsive website template. It will help you easily establish an attractive website in minutes.,31,ZEMEZ,110,4.4,html5,https://www.templatemonster.com/website-templates/taxi-responsive-website-template-61233.html
Real Estate - Residential Real Estate Bootstrap 5 Website Template,"With this residential real estate website template, you can easily create a site to advertise your residential properties and find more potential customers.",31,ZEMEZ,172,4.4,html5,https://www.templatemonster.com/website-templates/real-estate-multipurpose-html5-website-template-73337.html
Blog Insight - Blogging and Magazine HTML Template with Multi-Layout Options,"Elevate your blog or magazine with Blog Insight, the ultimate responsive HTML template designed for modern content creators.",17,uiparadox,4,4.4,html5,https://www.templatemonster.com/website-templates/blog-insight-blogging-and-magazine-html-template-with-multi-layout-options-443243.html
Backpack Story - Online Travel Agency Website Template,"Developed by web design professionals, this online travel agency template can create an atmosphere of trust and tell all about your tourist agency.",31,ZEMEZ,131,4.4,html5,https://www.templatemonster.com/website-templates/backpack-story-online-travel-agency-template-website-template-89231.html
Sana - Medical Clean Responsive Website Template,"Modern Medical Clean Responsive Website TemplateA medical clean responsive website template provides a variety of tools for effective web development. Nowadays, having a well-developed website is...",31,ZEMEZ,207,4.4,html5,https://www.templatemonster.com/website-templates/medical-responsive-website-template-59090.html
TrimStyle: Elevate Your Grooming Business with the Ultimate Barber Shop and Hair Salon HTML Template,"Discover TrimStyle, the ultimate barber shop and hair salon HTML template. Elevate your grooming business with style and functionality. Unveil the essence of modern grooming.",18,uiparadox,7,4.4,html5,https://www.templatemonster.com/website-templates/trimstyle-elevate-your-grooming-business-with-the-ultimate-barber-shop-and-hair-salon-html-template-349987.html
Solari - Beauty Salon HTML5 Website Template,"If you are looking for something that can attract attention, then a good design concept is just what you need.",31,ZEMEZ,125,4.4,html5,https://www.templatemonster.com/website-templates/solari-beauty-salon-html5-website-template-68393.html
Homely - Your Comprehensive Real Estate HTML Template for Property Solution,"Discover Homely: Your Ultimate Real Estate Solution. Buy, Sell, Rent, Invest – Your Property Journey Starts Here. Transform your real estate business with our Real Estate Website Templates.",21,uiparadox,30,4.4,html5,https://www.templatemonster.com/website-templates/homely-your-comprehensive-real-estate-html-template-for-property-solution-350083.html
Logisco – Courier & Delivery Service HTML Template,"Logisco – Courier & Delivery Service HTML Template offers a sleek, responsive design tailored for efficient, professional logistics and delivery services.",17,uiparadox,10,4.4,html5,https://www.templatemonster.com/website-templates/logisco-courier-amp-delivery-service-html-template-465766.html
"Kentucky News - News, Blog & Magazine HTML Template","KentuckyNews - News, Blog & Magazine HTML Template: A sleek, responsive template designed for news outlets, blogs, and online magazines, packed with modern features.",17,uiparadox,3,4.4,html5,https://www.templatemonster.com/website-templates/kentuckynews-news-blog-amp-magazine-html-template-466132.html
Construction Company HTML5 Website Template,Get this construction company HTML5 website template to easily create an appealing website to promote your construction services & solutions.,31,ZEMEZ,406,4.4,html5,https://www.templatemonster.com/website-templates/construction-construction-company-responsive-multipage-website-template-62269.html
Recruitify  - Career Portal and Job Seekers HTML Template,"Recruitify - Agency HTML Template offers a modern, responsive solution for recruitment agencies, showcasing job listings, services, and client testimonials.",19,uiparadox,3,4.4,html5,https://www.templatemonster.com/website-templates/recruitify-career-portal-and-job-seekers-html-template-466950.html
Modicate - Web Design Studio Website Template,"A web design studio website template is a highly useful solution for creating a powerful web resource. With its help, you can present your company on the Internet.",31,ZEMEZ,794,4.4,html5,https://www.templatemonster.com/website-templates/58434.html
Quick Fix - Car Repair and Auto Services HTML5 Template Multipurpose,"Quick Fix - Car Garage HTML Template: Tailored for auto repair experts, this template offers a modern design to highlight your services and expertise effectively.",22,uiparadox,3,4.4,html5,https://www.templatemonster.com/website-templates/quick-fix-car-repair-amp-auto-services-html5-template-multipurpose-468767.html
Nextatech - A Versatile HTML Template for IT Solutions and Digital Agency Websites,Nextatech - Transform your IT business with our Digital Agency HTML Template. Ideal website template for IT company and consulting. Explore website templates tailored for IT solutions!,14,uiparadox,4,4.4,html5,https://www.templatemonster.com/website-templates/nextatech-a-versatile-html-template-for-it-solutions-and-digital-agency-websites-333034.html
InnoVatech  - Corporate & Business Services HTML Template,"InnoVatech - Corporate & Business Services HTML Template offers a sleek, responsive design, customizable features, and SEO optimization for success.",17,uiparadox,3,4.4,html5,https://www.templatemonster.com/website-templates/innovatech-corporate-amp-business-services-html-template-486934.html
.Bank - Finance and Banking Multipage Bootstrap 5 Website Template,"Reliable Financial HTML5 Website TemplateA financial HTML5 website template provides an extensive set of tools for easy website development. Nowadays, having a well-developed website is key to...",31,ZEMEZ,95,4.4,html5,https://www.templatemonster.com/website-templates/-bank-finance-banking-multipage-bootstrap-4-website-template-68812.html
Meate - Coffee Shop HTML5 Website Template,"Modern Coffee Shop HTML5 Website TemplateA coffee shop HTML5 website template provides a variety of tools for website development. Nowadays, having a website is your first step to success. It...",31,ZEMEZ,0,4.4,html5,https://www.templatemonster.com/website-templates/meate-coffee-shop-html5-website-template-226653.html
